ts,cpu_percent,mem_percent,net_in_kbps,label
192,140.88911590208477,78.98117201334539,909.1889508276693,0
193,147.45126867899285,79.52346164068987,876.1797849873229,0
194,142.73429268123417,83.9747574024995,883.39183175423,0
195,140.4003702608004,82.43105792888736,883.6816590393677,0
196,139.90174073984204,82.52475793944843,896.1287773313287,0
197,138.87773430125029,85.57906488588446,907.103013638819,0
198,138.11833353730026,87.05220206107128,904.8670067178309,0
199,134.45235004772167,92.2592280172426,907.7034892978834,0
200,138.9148846755003,91.04415571791404,896.7931175712347,0
201,134.89772534719907,89.315310613561,906.2489837286801,0
202,134.54380022553266,92.01027479243244,878.3125562540407,0
203,137.9201613318544,89.85738686692902,890.20382216482,0
204,138.05686500325092,89.69110913212803,890.0834787441124,0
205,135.33074565892414,89.77187919879039,882.9896113330277,0
206,131.47824239707467,92.03738185283466,879.6951370485992,0
207,130.96017708268553,93.43785006257936,877.4791258034677,0
208,128.8367177505866,94.49960925638553,897.0863115761276,0
209,129.57340927962355,93.8157457545102,945.7097147787835,0
210,125.46151476410927,96.33821272033236,964.1002360686973,0
211,127.96308344363919,104.45232227465397,955.6828107492181,0
212,128.34121096853175,105.86636542789896,965.1610170688964,0
213,128.91072015158917,106.06570984299263,975.2609545597587,0
214,133.2024715309101,103.43850494560914,961.3520647676513,0
215,131.8266235669274,102.10108057810777,942.377613840474,0
216,129.55671455506948,101.58120118255489,941.3359409790639,0
217,127.79242541610083,100.39100244809262,953.3305567656574,0
218,127.06721634207861,100.21121741358647,929.0058033861835,0
219,126.62238938401042,103.59531729350684,918.0204030976732,0
220,123.93677246693268,105.89612742097289,926.4166550252569,0
221,117.65545355145197,105.36639883165485,926.8304460679341,0
222,115.74540830598079,102.72258069948906,947.8472921340849,0
223,116.58601597380182,105.15844665425425,926.4379109919001,0
224,116.74807758536119,104.81362480013041,961.4736716864408,0
225,120.09607452771007,101.1099574817971,938.1531185657685,0
226,125.71186769247282,102.28415125165456,907.4649963162161,0
227,127.74315569964712,104.0888113129204,906.3345913165554,0
228,131.65184829583217,98.99812517201141,889.0788380618255,0
229,133.72491292978745,97.12175764491153,888.2702448583184,0
230,138.64254754118807,96.68878646591457,886.9522785176168,0
231,144.00158473678945,97.96428458125939,883.8221416287329,0
232,146.683147975432,96.76085913831685,871.014043872087,0
233,148.65465904925335,94.94894596891652,877.35625679533,0
234,147.91796427951323,96.28228621434909,872.4752018198943,0
235,147.7014935089632,95.25318254006248,888.9377159535576,0
236,146.62552004604538,96.27483037229281,886.1696706967658,0
237,148.4577959233314,94.02032010694447,871.6684803983678,0
238,146.29675181125333,91.31565406847167,846.3528221207171,0
239,145.75491213731277,92.85767133901163,843.8026596043907,0
240,138.75186395064492,93.42517262851312,824.8270525028183,0
241,144.01359256262074,95.36254302264382,804.670083620405,0
242,143.4731670687898,94.41835527472894,812.7029415115379,0
243,144.98753774625197,92.97577403522189,786.1855199595394,0
244,149.53283010408038,95.86914408399792,807.5403529082273,0
245,150.62723412367635,93.01675026328141,810.1296223814328,0
246,155.17232838633817,95.73173483802417,809.68404607244,0
247,151.67437319271815,98.600002495823,794.3898152070153,0
248,159.10537229255087,100.5590508553948,806.094268983199,0
249,162.6134161952183,99.43014912857501,806.2974082864391,0
250,163.49169013980682,98.04776792225289,796.2566251124557,0
251,168.01759460481176,97.87832284338512,799.5046620293582,0
252,164.75840325404474,95.53495679692342,774.5095935049686,0
253,164.1314279487759,93.85043813045587,750.2185558627712,0
254,168.69143738081712,95.36716495630805,733.643022826089,0
255,163.30231999451374,96.87792634113788,739.0979949966162,0
256,165.1772170266626,94.97230039534038,739.2426438767967,0
257,166.94567777989226,96.49647653963474,755.1492651338272,0
258,173.0009845958112,97.5527125165668,741.497046716751,0
259,168.3731165905725,100.69348327964902,750.2380625778991,0
260,173.29446868932564,101.92421509104233,748.6224632196281,0
261,171.678517928746,104.10383866737816,734.5392467673813,0
262,170.36896850440962,105.08947280463774,740.3503407834743,0
263,166.70295534353022,107.04933102403211,739.3601629097958,0
264,163.4079202757303,104.4436177554974,729.8918960422156,0
265,164.556025849225,104.1376673724085,730.4594208805099,0
266,161.12657117722264,103.96724290829518,728.4240061637909,0
267,163.2264259242534,103.35874476049659,725.9976868821003,0
268,161.08989841789167,104.0988886556776,719.6611602679859,0
269,157.27886472665153,105.1957156909749,699.914999910887,0
270,155.50191358029943,105.78670613784477,700.8429574420377,0
271,156.29997199918682,105.22075521902057,688.5901786798349,0
272,155.2406539705597,103.52203681649625,673.0579874223399,0
273,155.10441499451844,105.47753963376907,669.2086204297611,0
274,156.9463240728256,105.93029195979564,679.9723052851426,0
275,159.94292196054784,103.64239777586822,682.5058414333788,0
276,158.76196956765094,103.00435622544036,674.2880418408863,0
277,155.38259021372136,99.27104356282453,665.4711376656675,0
278,155.37200431944925,99.10291546047978,674.7694672674593,0
279,156.5566948349274,98.47889733244851,638.5911724829166,0
280,151.96245576063004,97.11790027535632,650.3395841645273,0
281,149.09710716233485,100.09357694769096,622.0358238332998,0
282,146.7676142007518,97.60933643491254,600.6327729347609,0
283,145.99651826913825,98.87449297282475,592.77115610036,0
284,143.59241830432987,103.12691104076049,625.2020199903947,0
285,145.6210815519623,105.1889879205356,650.2708514629504,0
286,140.74322047872,105.06344888747299,660.8057063310404,0
287,135.97258543173754,102.76383265322717,666.122363050073,0
288,134.97091899720317,100.03970830005825,638.1882085298859,0
289,134.47543954018275,99.24808386554238,640.5710599284955,0
290,130.17396939047552,97.93654386658163,632.395198618963,0
291,128.44618179019108,96.58990897632364,620.2376175422804,0
292,127.36404859186183,96.05828031930915,622.6806621458285,0
293,126.33178411624783,96.00141549899023,615.7616413695803,0
294,126.9593608398099,97.14377166797503,628.9730668328073,0
295,125.16814789381166,94.8617029363226,600.1272690258897,0
296,129.813719950218,93.70927850043802,601.464503517461,0
297,131.5055921122528,93.61719257762712,588.5053034075844,0
298,129.32312088136845,93.46509152182023,582.5996353048886,0
299,129.8533686686723,97.38465224384818,587.4157449042783,0
300,130.47608109161771,98.09981189642451,570.9067934322559,0
301,134.37091198223965,95.12329873963427,573.6209419890714,0
302,132.81647800269172,96.20637477000889,570.6825822181336,0
303,135.35736342689307,97.53657154653649,561.0126485715199,0
304,135.71018509707457,97.5135737328811,554.1813195241901,0
305,140.3969478028024,95.29884354044422,552.0751043127677,0
306,144.46314586799303,99.00847663834357,540.751080331592,0
307,145.22601605546507,97.04064108487526,541.0294297351704,0
308,144.58679755786935,98.50981486315958,537.0044097756318,0
309,146.2276135408357,99.03091417521546,527.9561699735555,0
310,145.77872238711245,100.32499420093326,551.8962624097584,0
311,150.88210517391457,103.80117151813499,558.1873227170498,0
312,151.14899436384474,104.95592821781622,552.4781181831047,0
313,149.93206646630625,103.83859976372916,554.6660246454753,0
314,148.5217422526853,106.01910535858592,539.2322436384735,0
315,144.82017402822208,104.69444498963061,532.6182080679276,0
316,146.3973924848438,104.92910208476287,527.7245873836957,0
317,143.81636062299728,102.22193661480328,508.9016804811195,0
318,146.9631760141081,100.00774479467734,514.5643618355833,0
319,142.91243857840914,99.9385858618555,506.80823902269674,0
320,143.1006392180565,100.48123557174483,501.2827153037132,0
321,146.3392473371673,96.86439116998125,492.5398542604814,0
322,139.65524790046234,97.6317076631485,536.6989548772938,0
323,145.47117520079925,95.75398037891226,526.520858293644,0
324,143.94860630200384,98.06664310305348,495.2439906781555,0
325,144.12122598136165,97.11204777827588,470.9943446466443,0
326,145.58490719078205,94.61413677204729,482.1332175199472,0
327,147.5165810519276,94.51903258076467,501.93329458799303,0
328,148.099363535667,92.4476932475676,491.46746738636057,0
329,150.86425904395205,94.75832528759976,510.4244541880584,0
330,152.20940802633598,94.54732254628446,521.3362410293151,0
331,157.29852773916045,94.05044559282544,518.3005153572514,0
332,158.69357809403004,95.06211535699325,514.2218888269991,0
333,164.43985528822685,92.90459111314021,516.7873128577816,0
334,167.0220935550118,90.20528554855518,529.8281519361581,0
335,161.51238425004874,90.92952977978018,535.6951114924252,0
336,169.2832308163452,88.6677268948955,525.4805254965777,0
337,167.52871953551437,86.43622763199741,522.8359408357838,0
338,172.0153515811196,88.10973969443918,552.5548926566127,0
339,172.12721086587706,89.19134686980624,556.3545785714547,0
340,175.37294310755186,86.74614925376748,569.4569214435609,0
341,173.39996530261277,85.60033609554307,577.6476551799576,0
342,175.39819718580955,83.91387123757845,581.8690195938512,0
343,174.78625491507876,87.61413919911207,583.6471324595296,0
344,179.69519652354265,89.59809232794747,597.2799241130986,0
345,181.2047247330661,88.94992634320937,608.2530813500313,0
346,184.22461581335227,90.31437887827785,612.423546676586,0
347,177.95964344176716,87.82926474925029,602.2443670362018,0
348,177.94179473344093,86.72284177791092,608.2666184504684,0
349,179.4201629458169,87.17928161699581,607.5082127106482,0
350,180.34167413226461,88.33440958241623,603.1350405076007,0
351,183.47581224054682,88.39015779851798,643.5673465992203,0
352,182.62481281233556,89.13289812714751,620.728290290804,0
353,183.0100434584791,89.52844037809342,635.3448525077058,0
354,186.78098199455812,89.42854381688286,622.6320465867325,0
355,180.15697814060354,89.04831578888259,624.8120420832649,0
356,182.11855335279103,88.38930975079944,663.5343785768902,0
357,181.28883114850458,89.02511704175082,649.2707759282234,0
358,178.69950614029617,89.9943775856022,638.5603154712669,0
359,179.8301370670521,90.51209417416787,638.418607667921,0
360,183.60494988513634,88.24735900182402,625.8028122311088,0
361,186.78484284845595,86.31196476840472,639.1261189640803,0
362,186.41098271113523,87.14120733570002,631.1396563785302,0
363,189.0382056024181,90.08455393704176,640.9498009807701,0
364,191.61093034235645,90.35790590476012,620.9804850483699,0
365,191.28635506200987,89.47210761093905,593.8155510471894,0
366,189.114654478387,89.82832959416635,590.2883174352355,0
367,187.08795413109198,87.43368849521147,566.6397016107435,0
368,189.45388481224396,89.90394544283195,589.2661059367729,0
369,189.15551209741167,90.1052014581538,566.1471213056537,0
370,185.82344173094748,88.57276332446028,550.3882972833209,0
371,180.55679006803857,88.02710923589301,556.3805324090584,0
372,182.82502618149366,86.74577852893172,547.3578149152943,0
373,180.94582158366134,89.13024915152573,524.3431260362406,0
374,181.69027154342817,88.47905566543051,554.6958751301188,0
375,185.15872579750692,88.5391206905331,539.4207016155966,0
376,180.98128589981786,89.43590713670706,536.2261680360197,0
377,180.59916045107823,87.70766062197688,532.8415669272282,0
378,179.84820868138198,87.85621022320754,543.2573348756872,0
379,180.7601790654318,88.1778231191619,549.965363542919,0
380,184.26559590431157,84.85760232073913,537.3512848205725,0
381,180.08371675305193,85.16947159102192,532.2703528516504,0
382,181.621178325475,84.90601518744144,528.694584074829,0
383,184.5681202850037,85.01831840622098,539.781347182355,0
384,183.88799083920532,84.9685795792741,522.135520205548,0
385,183.38319093286768,85.394460397516,552.3147196292265,0
386,184.57607757095536,88.00668538000124,540.8645073484678,0
387,185.57904984922558,85.61619160043186,540.7017874417197,0
388,187.32610767132695,84.93188692943102,523.3019458463211,0
389,189.04142820592978,86.29660314275586,503.86103962711104,0
390,186.1579727579499,87.32091634707875,490.80707495981375,0
391,189.22123117872297,88.3321863814212,476.3416856225082,0
392,192.8425789192217,93.96033906669587,470.24882851411377,0
393,193.54845696574503,95.33623948038172,455.7119824481101,0
394,189.23792331979024,97.77004734658597,466.31720104121746,0
395,189.0872099090624,97.34942693615339,454.7659663187142,0
396,189.88249069626565,95.57566534474034,441.570797073317,0
397,186.67594822573923,95.17428872910716,435.903522354392,0
398,185.83440336604784,96.83707840283361,451.03497486587605,0
399,181.85300851057332,97.89744741969307,454.50483077723317,0
400,183.92555165266128,98.95461662801944,453.2601542960497,0
401,184.67408406449604,98.77659432155377,432.01514921364816,0
402,179.9834478772544,98.27570239112892,415.12123562289366,0
403,181.27671179304,98.15485723358202,396.18395585333894,0
404,181.33444319370318,99.83106637674652,416.0139824512583,0
405,183.0957491983479,101.72458438946886,424.18449245461454,0
406,182.11467560435406,99.90562479739884,411.4537085280241,0
407,179.8821696758192,101.60224218995594,403.1600661443334,0
408,177.7172651618982,100.44842909389594,390.92834286622593,0
409,176.22375276618104,101.50727065150605,377.76142287444327,0
410,176.37268698358244,101.21579809423935,384.75839727034423,0
411,176.87902384872388,104.40983666158438,380.50781542744664,0
412,176.33834317069875,103.60516635902125,411.75681054730774,0
413,175.0683845237092,103.96239004081082,430.51220791506273,0
414,173.98269576429357,105.14409740053051,450.12293406666436,0
415,181.4434086519473,103.33371823141768,460.13082722201915,0
416,179.0387742697944,103.09554519290552,453.6984822367531,0
417,177.24385999022783,102.44137716973123,462.5443472507688,0
418,186.9777929498798,101.26612083746684,457.16422746738647,0
419,188.06890058356726,100.21474256080616,481.44643595461764,0
420,183.73543487858376,102.24524804980732,487.31710299309395,0
421,186.05143333413403,100.83608342390514,491.04044521575776,0
422,183.0940584236965,101.74164094641428,492.71927690936633,0
423,185.58237361607218,102.13196161943692,518.5844039887395,0
424,184.702773470759,99.09128808068546,496.8314356739866,0
425,183.13271945516217,99.87896049040975,524.1550866218889,0
426,187.70954789451633,96.80126760376574,521.1121130429483,0
427,189.16203864529297,97.81073795289495,499.7731650985123,0
428,191.84213762660093,96.55748533559361,488.25114979282677,0
429,192.9196384223267,96.34696159927245,463.26178260913895,0
430,191.37424169456588,93.54633854363826,472.8545706365421,0
431,193.0147812480681,93.59757948357546,457.08665267407184,0
432,196.47049515242725,95.2795480458225,459.4447353934481,0
433,196.72707991752748,93.51798782432479,476.3103614804833,0
434,202.01100947663898,92.18265539810876,466.1091092980633,0
435,204.47001215858643,92.99943851758547,461.9950949750391,0
436,205.04349833903422,93.89621369601228,442.3821343574318,0
437,205.7664789766885,88.99637614379611,436.52529876776464,0
438,206.17819036359137,93.02718887136166,475.13565314686525,0
439,202.45595296220557,94.11577479385748,486.8361295639211,0
440,202.2481978436468,95.57207358763047,482.927634749384,0
441,203.00421622732858,95.37745162196471,473.8447731343166,0
442,201.876959117457,91.78774285878822,473.32627045339814,0
443,203.03761953902352,93.28481634674115,475.4246611017552,0
444,203.2734742837831,92.32637256397359,469.31054776826306,0
445,205.7880736643518,93.6077596596127,477.45495941210237,0
446,207.98947396393052,93.38222067546876,463.3653102175778,0
447,208.7181920695191,94.08555767653557,449.21675333564787,0
448,204.85542272665276,92.77443424475673,455.0085545224406,0
449,210.4743042498974,94.74992543731571,437.7256415261757,0
450,210.2992977213126,92.62383382552898,448.91156678624236,0
451,210.30730482735578,97.36563914333595,448.94802406741695,0
452,209.52645558845873,102.08824972051107,421.7760990938599,0
453,208.30008995130177,105.59251822248376,423.6574553083138,0
454,213.1595223381374,108.37073443686683,398.60751418231297,0
455,217.52971845567717,108.41370087678108,409.22000748352934,0
456,219.0564223736826,110.94031799554791,405.6828162520428,0
457,218.90585418408466,110.91989727268987,433.6210117733393,0
458,220.91083750457835,107.9604915536517,449.8383338043808,0
459,221.25322670381448,111.08789263564108,434.0489444648315,0
460,220.77501687650346,113.43800048914437,403.8303054348684,0
461,221.8517961098895,113.43778374270056,392.56624805186493,0
462,220.55980182445234,111.01889418343742,374.2788479648085,0
463,221.31659461646265,109.84649283027949,401.66491926796493,0
464,221.8977784379284,106.1727227051053,401.4787204233635,0
465,223.6441250328351,108.00042294147418,415.4175410172439,0
466,221.69425523275,104.70134608008755,411.0496184013268,0
467,223.7036660374516,105.15400956645291,408.2336078231892,0
468,220.83710219314764,103.31899350544107,407.59657312010313,0
469,218.94746996458977,100.29365434174792,424.0227306252956,0
470,217.1671710798801,100.57684082103263,428.5035782531421,0
471,213.73895260637752,99.69717889402705,412.43150744461065,0
472,216.55868121370042,101.14629886204372,436.5419612730728,0
473,213.4126544540914,98.37221899354664,431.9108594572384,0
474,211.0691921346703,96.61087639539792,424.83134429188755,0
475,214.5847487990016,91.58492551128751,382.1380982910234,0
476,212.62233422631206,86.96556567950307,391.4034256913149,0
477,211.81119286369662,90.31523719225898,392.6719019790421,0
478,208.53623652990737,94.24356434941869,393.931917497031,0
479,210.80783190994137,94.20175851703252,387.66228918753467,0
480,213.13597748613304,92.34203782883799,378.82195842916144,0
481,215.15929149123093,91.55161627058533,373.08472831943254,0
482,216.59994870211855,93.12683240186385,379.86020911264757,0
483,216.67308666972454,91.95042499676731,389.29934634269546,0
484,214.9789584149826,92.30469447692268,385.71287426314836,0
485,212.44159156732627,92.1867234483019,399.85447775024153,0
486,216.2488466787442,90.98663663926912,398.60740356611234,0
487,218.51178053852482,89.90277219188621,391.0125283388584,0
488,216.43186785692353,90.48941393525723,393.98876196246886,0
489,216.58284211699208,88.56711661788151,373.62944464046006,0
490,215.74495830690412,89.53303677799562,377.1826807455158,0
491,212.45278511744513,88.68233778635553,354.1424080902786,0
492,213.10673750123706,89.05807064958,338.84750194445013,0
493,212.00788887397192,91.97362514736957,308.71476020915327,0
494,209.32221114877908,91.80917333060985,306.25993819277494,0
495,205.0783371936262,93.84230571826627,330.5979674346838,0
496,200.5989898493907,90.47030316288013,329.0538806748438,0
